,kanda_name,sarga,verse_ref,shloka,translation
14235,Yuddha,37,६-३७-६,"तथा तेषु ब्रुवाणेषु रावण अवरजो अब्रवीत् |
वाक्यम् अग्राम्य पदवत् पुष्कल अर्थम् विभीषणः","While they were talking thus, Vibhishana the younger brother of Ravana spoke the
following meaningful and polished words:"
14236,Yuddha,37,६-३७-७,"अनलः शरभसः चैव सम्पातिः प्रघसस् तथा |
गत्वा लन्काम् मम अमात्याः पुरीम् पुनर् इह आगताः","""My counsellors named Anala, Panasa, Sampati and Pramati went to the City of Lanka
and returned here."""
14237,Yuddha,37,६-३७-८,"भूत्वा शकुनयः सर्वे प्रविष्टासः च रिपोर् बलम् |
विधानम् विहितम् यच् च तद् द्ऱ्ष्ट्वा समुपस्थिताः","""Assuming the form of birds, all the four entered that enemy's citadel and observed
the measures taken by Ravana closely."""
14238,Yuddha,37,६-३७-९,"सम्विधानम् यथा आहुस् ते रावणस्य दुरात्मनः |
राम तद् ब्रुवतः सर्वम् यथातथ्येन मे शृणु","""O, Rama! I give a detailed report as it was given to me of the defence-arrangements
made by tha evil-minded Ravana, hear me."""
14239,Yuddha,37,६-३७-१०,"पूर्वम् प्रहस्तः सबलो द्वारम् आसाद्य तिष्ठति |
दक्षिणम् च महा वीर्यौ महा पार्श्व महा उदरौ","""The very strong Prashata is standing near the eastern gate. Mahaparshva and
Mahodara of mighty prowess are at the southern gate."""
14240,Yuddha,37,६-३७-११,"इन्द्रजित् पश्चिम द्वारम् राक्षसैर् बहुभिर् वृतः |
पट्टस असि धनुष्मद्भिः शूल मुद्गर पाणिभिः","""Indragit, the son of Ravana is at the western gate along with many demons armed
with harpoons, swords, bows, spears and hammers together with warriors furnished with weapons of
various kinds."""
14241,Yuddha,37,६-३७-१२,राक्षसानाम् सहस्रैस् तु बहुभिः शस्त्र पाणिभिः,"""A prey to great anxiety, Ravana knower of magical formulas, is himself stationed at
the northern gate, along with several thousands of demons holding lances in their hand."""
14242,Yuddha,37,६-३७-१४,"विरूप अक्षस् तु महता शूल खड्ग धनुष्मता |
बलेन राक्षसैः सार्धम् मध्यमम् गुल्मम् आस्थितः","""As for Virupaksha he with mighty army carrying spears, clubs and bows along with
other demons, occupies the center of the fort."""
14243,Yuddha,37,६-३७-१५,"एतान् एवम् विधान् गुल्माम्ल् लन्कायाम् समुदीक्ष्य ते |
मामकाः सचिवाः सर्वे शीघ्रम् पुनर् इह आगताः","""All these counsellors of mine watched those groups of troops arranged in Lanka in
this manner and immediately returned here."""
14244,Yuddha,37,६-३७-१६,"गजानाम् च सहस्रम् च रथानाम् अयुतम् पुरे |
हयानाम् अयुते द्वे च साग्र कोटी च रक्षसाम्","""The elephants and chariots number some ten thousand each, the cavalry twenty
thousand and there are more than a crore foot soldiers. These strong and intrepid demons
endeavouring to kill someone in battle have ever been their sovereign's favourites."""
14245,Yuddha,37,६-३७-१८,"एक एकस्य अत्र युद्ध अर्थे राक्षसस्य विशाम् पते |
परिवारः सहस्राणाम् सहस्रम् उपतिष्ठते","""O, Rama! In these demons, a retinue of ten lacs each is near at hand for each
demon."""
14246,Yuddha,37,६-३७-१९,"एताम् प्रवृत्तिम् लन्कायाम् मन्त्रि प्रोक्तम् विभीषणः |
रामम् कमल पत्र अक्षम् इदम् उत्तरम् अब्रवीत्","The mighty armed Vibhishana showed those counsellors to Rama after reporting the
aforesaid news pertaining to Lanka, thus informed by his counsellors."
14247,Yuddha,37,६-३७-२०,"लङ्कायाम् सचिवैः रामाय प्रत्यवेदयत् |
रामं कमलपत्राक्षमिदमुत्तरमब्रवीत्","The counsellors of Vibhishana themselves confirmed all that was known regarding
Lanka. Thereafter, the illustrious Vibhishana, in his desire to please Rama, addressed that
lotus-eyed one, further with the following words:"
14248,Yuddha,37,६-३७-२१,कुबेरम् तु यदा राम रावणः प्रत्ययुध्यत,"""O, Rama! When Ravana attacked Kubera in battle, sixty lacs of demons sallied forth
with him. All of them were akin to the evil-minded Ravana in prowess, in strength, in courage and
in pride."""
14249,Yuddha,37,६-३७-२३,अत्र मन्युर् न कर्तव्यो रोषये त्वाम् न भीषये,"""Indignation need not be resorted to (by you) based on this report. I am not
terrifying you, bt only arousing your wrath. You are indeed capable of overpowering even celestials
by your valour."""
14250,Yuddha,37,६-३७-२४,तद् भवांसः चतुर् अन्गेण बलेन महता वृतः,"""Having set out these monkey-forces in battle-array, you shall destryoy Ravana with
this great army of monkeys, composed of four divisions, which surround you."""
14251,Yuddha,37,६-३७-२५,रावण अवरजे वाक्यम् एवम् ब्रुवति राघवः,"Vibhishana having spoken thus Rama gave the following orders for the attack of the
adversaries."
14252,Yuddha,37,६-३७-२६,पूर्व द्वारे तु लन्काया नीलो वानर पुम्गवः,"""At the eastern gate of Lanka, Nila that lion among monkeys for his part, surrounded
by many monkeys, should attack Prahasta."""
14253,Yuddha,37,६-३७-२७,अन्गदो वालि पुत्रस् तु बलेन महता वृतः,"""At the southern gate, Angada the son of Vali, surrounded by his mighty army, should
oppose Mahaparshva and Mahodara."""
14254,Yuddha,37,६-३७-२८,हनूमान् पश्चिम द्वारम् निपीड्य पवन आत्मजः,"""Let Hanuman that son of the Wind and of inscrutable spirit, surrounded by a
multitude of monkeys, enter the City through the western gate."""
14255,Yuddha,37,६-३७-२९,दैत्य दानव सम्घानाम् ऋषीणाम् च महात्मनाम्,"I am myself determined to slay that wicked who owing to the boon he has received,
enjoys oppressing multitudes of Daityas (gaints) and Daanavas (demons), as also the magnanimous
sages and who ranges the world, persenting all being. With the aid of Lakshmana, I shall forcibly
enter the northern gate where Ravana is stationed along with his army."""
14256,Yuddha,37,६-३७-३२,वानर इन्द्रसः च बलवान् ऋक्ष राजसः च जाम्बवान्,"""Let the mighty Sugreeva the king of monkeys, the valiant Jambavan the king of bears
and Vibhishana, the younger brother of the Lord of demons occupy the central position of the
army."""
14257,Yuddha,37,६-३७-३३,न च एव मानुषम् रूपम् कार्यम् हरिभिर् आहवे,"""Monkeys should not assume human form in the battle, for, in the army of monkeys,
this monkey-shape should serve as a sign of recognition among us."""
14258,Yuddha,37,६-३७-३४,वानरा;एव निश्चिह्नम् स्व जने अस्मिन् भविष्यति,"""Among our own people also, the form of monkeys will become a sign of recognition
for us. Seven of us will attack the foe in our human form, I, my brother Lakshmana, who is full of
valour, my friend Vibhishana and his four companions."""
14259,Yuddha,37,६-३७-३६,स रामः कार्य सिद्ध्य् अर्थम् एवम् उक्त्वा विभीषणम्,"Having said thus to Vibhishana for the success of the enterprise, Rama in the role
of a wise leader, decided to stay on Mount Suvela, after observing its charming slopes."
14260,Yuddha,37,६-३७-३८,"ततस् तु रामो महता बलेन |
प्रच्चाद्य सर्वाम् पृथिवीम् महात्मा |
प्रहृष्ट रूपो अभिजगाम लन्काम् |
कृत्वा मतिम् सो अरि वधे महात्मा","Thereafter, having covered the entire filed with his great army and having made up
his mind to destroy the enemies, that high-souled Rama of great courage, set out for Lanka with a
joyous and exultant air."
14261,Yuddha,38,६-३८-१,"स तु कृत्वा सुवेलस्य मतिम् आरोहणम् प्रति |
लक्ष्मण अनुगतो रामह् सुग्रीवम् इदम् अब्रवीत्","Rama, who was followed by Lakshmana, having made up his mind to ascend Mount Suvela, 
spoke in a gentle and prime voice to Sugreeva and to Vibhishana who was the knower of what is right, 
a demon devoted to him who was experienced in counsel and a knower of prescribed rules (as follows):"
14262,Yuddha,38,६-३८-३,"सुवेलम् साधु ज़ैल इन्द्रम् इमम् धातु ज़तैज़् चितम् |
अध्यारोहामहे सर्वे वत्स्यामो अत्र निज़ाम् इमाम्","""We shall ascend up on high this Suvela mountain, shining well with hundreds of minerals. 
All of us will stay on this mountain for this night."""
14263,Yuddha,38,६-३८-४,"लन्काम् च आलोकयिष्यामो निलयम् तस्य रक्षसह् |
येन मे मरण अन्ताय हृता भार्या दुरात्मना","""We shall see Lanka the abode of that demon, Ravana the evil-minded by whom my wife was 
taken away for the sake of his own death, by whom virtue was not understood, good character was not 
known and noble lineage was not seen and by whom that contemptible act was done with an inferior demoniacal 
mind."""
14264,Yuddha,38,६-३८-६,"यस्मिन् मे वर्धते रोषह् कीर्तिते राक्षस अधमे |
यस्य अपराधान् नीचस्य वधम् द्रक्ष्यामि रक्षसाम्","""My anger is increased on hearing the name of that demon. Because of the offence committed 
by him, I shall see that all these demons are destroyed."""
14265,Yuddha,38,६-३८-७,"एको हि कुरुते पापम् काल पाज़ वज़म् गतः |
नीचेन आत्म अपचारेण कुलम् तेन विनज़्यति","""Falling into that power of trap of death, one does an evil act. Because of the offence 
committed by him the vilest, his lineage is destroyed."""
14266,Yuddha,38,६-३८-८,"एवम् सम्मन्त्रयन्न् एव सक्रोधो रावणम् प्रति |
रामह् सुवेलम् वासाय चित्र सानुम् उपारुहत्","Rama, thus thinking of Ravana in anger, approached and ascended the mountain of Suvela 
with its conspicuous summits."
14267,Yuddha,38,६-३८-९,"पृष्ठतो लक्ष्मण च एनम् अन्वगच्चत् समाहितः |
सज़रम् चापम् उद्यम्य सुमहद् विक्रमे रतः","Lakshamana too who took delight in his own valour and steadfastness, keeping ready his 
mighty bow with arrows, followed behind Rama Sugreeva along with his ministers and Vibhishana ascended 
the mountain, by following him."
14268,Yuddha,38,६-३८-१०,हनूमान् अन्गदो नीलो मैन्दो द्विविद;एव च,"Hanuman, Angada, Nila, Mainda, Dvivida, Gaja, Gavaksha, Gavaya, Sharabha, Gandhamadana, 
Panasa, Kumuda, Hara, Rambha the chief of the troop, Jambavan, sushena, the greatly wise Rishabha, Durmukha 
of great splendour, Shatabali the monkey and other hundreds of monkeys which are fast-moving, which 
can wander easily on mountains with a speed akin to that of wind, ascended that Suvela mountain which 
Rama ascended."
14269,Yuddha,38,६-३८-१४,ते त्व् अदीर्घेण कालेन गिरिम् आरुह्य सर्वतह्,"Having ascended the mountain from all sides within no long time, they saw at its apex, 
the city of Lanka which appeared as though it was hanging in the sky."
14270,Yuddha,38,६-३८-१५,ताम् ज़ुभाम् प्रवत द्वाराम् प्राकार वर ज़ोभिताम्,"The chiefs of monkey-troops saw that beautiful City of Lanka, furnished with excellent 
gates, enriched with exquisitc ramparts and pervaded all over with demons."
14271,Yuddha,38,६-३८-१६,प्राकार चय संस्थैज़् च तथा नीलैर् निज़ा चरैह्,"Those excellent monkeys saw another rampart formed out of the black demons so standing 
together scribble on that existing exquisite rampart."
14272,Yuddha,38,६-३८-१७,ते दृष्ट्वा वानराह् सर्वे राक्षसान् युद्ध कान्क्षिणह्,"Seeing the demons who were craving for war, all those monkeys made various types of noises, 
while Rama was witnessing the scene."
14273,Yuddha,38,६-३८-१८,ततो अस्तम् अगमत् सूर्यह् संध्यया प्रतिरन्जितह्,"Then, the sun reddened with evening-twillight went down and the night shining with full 
moon arrived."
14274,Yuddha,38,६-३८-१९,"ततः स रामो हरि वाहिनी पतिर् |
विभीषणेन प्रतिनन्द्य सत्कृतः |
सलक्ष्मणो यूथप यूथ सम्वृतः |
सुवेल पृष्ठे न्यवसद् यथा सुखम्","Thereafter, Rama along with Lakshmana as well as Sugreeva the Lord of monkeys together 
with troops and captions of troops, duly greeted welcomingly and treated hospitably by Vibhishana, halted 
happily on the mountain resort of Suvela."
14275,Yuddha,39,६-३९-१,"ताम् रात्रिम् उषितास् तत्र सुवेले हरि पुम्गवाः |
लन्कायाम् ददृशुर् वीरा वनान्य् उपवनानि च","The valiant army-chiefs of monkeys stayed on Suvela mountain for that night and saw
the garden and groves in Lanka."
14276,Yuddha,39,६-३९-२,"सम सौम्यानि रम्याणि विशालान्य् आयतानि च |
दृष्टि रम्याणि ते दृष्ट्वा बभूवुर् जात विस्मयाः","Seeing those gardens which were levelled, beautiful, spacious, majestic and
enchanting to look at, they became astonished."
14277,Yuddha,39,६-३९-३,"चम्पक अशोक पुम्नाग साल ताल समाकुला |
तमाल वन संचन्ना नाग माला समावृता","Thick with Champaka, Ashoka, Vakula Sala and palmyra trees, covered with groves of
Tamala and Panasa trees, surrounded with rows of Nagakesara trees, Lanka looked splended on all
sides like the city of Amaravati reigned by Indra the god of celestials, with green lawns and
variegated avenues and with beautiful trees of various kinds like Hintala, Arjuna, Nipa Saptaparna
in full flowering, Tilaka, Karnikara and Patal whose crests were laden with flowers and which were
intertwined with climbers laden with multi-coloured flowers and red tender leaves."
14278,Yuddha,39,६-३९-७,"गन्ध आढ्यान्य् अभिरम्याणि पुष्पाणि च फलानि च |
धारयन्त्य् अगमास् तत्र भूषणानि इव मानवाः","The trees there were laden with fragrant and greatly enchanting flowers and fruits,
as human beings were laden with ornaments."
14279,Yuddha,39,६-३९-८,"तच् चैत्र रथ सम्काशम् मनोज्नम् नन्दन उपमम् |
वनम् सर्व ऋतुकम् रम्यम् शुशुभे षट्पद आयुतम्","That garden, which bore flowers and fruits in relation to all seasons and with full
of bees, like chaitraratha (garden of Kubera, the god of riches), was quite charming, like Nandana
(garden of Indra the Lord of celestials)"
14280,Yuddha,39,६-३९-९,"नत्यूह कोयष्टि भकैर् नृत्यमानैश् च बर्हिभिः |
रुतम् पर भृतानाम् च शुश्रुवे वन निर्झरे","In that garden abounding in cascades, the songs of birds like gallinules,
lapwings(small white cranes), dancing peacocks and cuckoos were heard."
14281,Yuddha,39,६-३९-१०,"नित्य मत्त विहम्गानि भ्रमर आचरितानि च |
कोकिल आकुल षण्डानि विहग अभिरुतानि च","Then, those monkeys, thrilling with rapture, delighted, brave and assuming any shape
at will, entered the aforesaid groves and gardens, with birds ever excited with joy, wandered by
bees, with clusters of trees occupied by cuckoos, having variegated sounds of birds and song of the
large bees, abounding with sounds of ospreys, with the music of wagtails and cries of canes."
14282,Yuddha,39,६-३९-१३,"तेषाम् प्रविशताम् तत्र वानराणाम् महा ओजसाम् |
पुष्प संसर्ग सुरभिर् ववौ घ्राण सुखो अनिलः","While those mighty and splendid monkeys were entering the groves a breeze with
flowery fragrance, delightful to the nose, blew."
14283,Yuddha,39,६-३९-१४,"अन्ये तु हरि वीराणाम् यूथान् निष्क्रम्य यूथपाः |
सुग्रीवेण अभ्यनुज्नाता लन्काम् जग्मुः पताकिनीम्","Some other troop-leaders of the valiant monkeys came out of their troops with due
permission from sugreeva and went towards Lanka, the city adorned with flags"
14284,Yuddha,39,६-३९-१५,"वित्रासयन्तो विहगांस् त्रासयन्तो मृग द्विपान् |
कम्पयन्तश् च ताम् लन्काम् नादैः स्वैर् नदताम् वराः","Those monkeys, great in making noises causing the birds to frighten and displeasing
to the animals and elephants, went, causing that Lanka to tremble, by their noises."
14285,Yuddha,39,६-३९-१६,"कुर्वन्तस् ते महा वेगा महीम् चारण पीडिताम् |
अजश् च सहसा एव ऊर्ध्वम् जगाम चरण उद्धतम्","Those monkeys with great speed marched ahead, making the earth flattened by their
feet and the dust thus raised by their feet went up instant aneously."
14286,Yuddha,39,६-३९-१७,"ऋक्षाः सिम्हा वराहाश् च महिषा वारणा मृगाः |
तेन शब्देन वित्रस्ता जग्मुर् भीता दिशो दश","Frightened by that sound, bears lions buffaloes elephants, deers and birds were
trembled and terrified and hastened towards ten different directions."
14287,Yuddha,39,६-३९-१८,"शिखरम् तु त्रिकूटस्य प्रांशु च एकम् दिवि स्पृशम् |
समन्तात् पुष्प संचन्नम् महा रजत सम्निभम्","The solitary peak of Trikuta mountain, which is so high as if touching the sky, all
over covered with flowers entirely, resembling gold; to an extent of eight hundred miles; bright;
charming to look at, beautiful, glorious, majestic, inaccessible even by birds, hard to be ascended
by people may, even by the mind-how much more by an act of walking?"
14288,Yuddha,39,६-३९-२०,निविष्टा तत्र शिखरे लन्का रावण पालिता,"Lanka, ruled by Ravana, with a breadth of eighty mile and a length of one hundred
sixty miles, was located on the apex of the mountain there."
14289,Yuddha,39,६-३९-२१,"सा पुरी गोपुरैर् उच्चैः पाण्डुर अम्बुद सम्निभैः |
कान्चनेन च सालेन राजतेन च शोभिता","The city of Lanka looked beautiful with its towering City-gates resembling white
clouds as well as with golden and silver ramparts."
14290,Yuddha,39,६-३९-२२,"प्रासादैश् च विमानैश् च लन्का परम भूषिता |
घनैर् इव आतप अपाये मध्यमम् वैष्णवम् पदम्","The city of Lanka, greatly adorned by palaces and seven storied mansions, looked
like the sky with clouds at the end of a summer and as a region of Vishnu (the god of preservation)
between earth and heaven."
14291,Yuddha,39,६-३९-२३,"तस्याम् स्तम्भ सहस्रेण प्रासादः समलम्कृतः |
कैलास शिखर आकारो दृश्यते खम् इव उल्लिखन्","A palace, duly graced with a thousand pillars, which looked like a peak of Mount
Kailasa was three in the City of Lanka, which was always the City of Lanka, which was always
protected by a complete army of demons. The palace seemed to be scraping the skies and was to be
seen as an ornament to the City of Ravana."
14292,Yuddha,39,६-३९-२५,"मनोज्ञाम् काञ्चनवतीम् सर्वतैरुपशोभिताम् |
नानाधातुविचित्रैश्च उद्यानैरुपशोभिताम्","The glorious Rama the elder brother of Lakshmana along with monkeys saw that
charming golden city of Ravana, graced with mountains picturesque with various minerals, splendid
with gardens reechoing with songs of birds of every kind, frequented by varieties of deer, richly
endowed with various kinds of flowers, inhabited by demons of every degree and duly flourishing,
having increased its wealth."
14293,Yuddha,39,,"ताम् महागृहसम्बाधां दृष्ट्वा लक्ष्मणपूर्वजः |
नगरीं त्रिदिवप्रख्यां विस्मयं प्राप वीर्यवान् ६-३९-२८","Beholding that City, which looks like heaven and crammed with huge palaces, the
valiant Rama the elder brother of Lakshmana was seized with astonishment."
14294,Yuddha,39,६-३९-२९,"ताम् रत्न पूर्णाम् बहु सम्विधानाम् |
प्रासाद मालाभिर् अलम्कृताम् च |
पुरीम् महा यन्त्र कवाट मुख्याम् |
ददर्श रामो महता बलेन","Rama with his great army saw that City, full of precious gems, having all kinds of
facilities, adorned with rows of mansions, having excellent doors with huge mechanical appliances
and with a large armed forces protecting the City."
14295,Yuddha,40,६-४०-१,"ततो रामः सुवेलाग्रं योजनद्वयमण्डलम् |
उपारोहत्ससुग्रीवो हरियूथैः समन्वितः","Then, Rama along with Sugreeva, together with the troop leaders of monkeys, ascended
the top of Suvela mountain which was having a circumference of sixteen miles."
14296,Yuddha,40,६-४०-२,"स्थित्वा मुहूर्तं तत्रैव दिशो दश विलोकयन् |
त्रिख़ूटशिखरे रम्ये निर्मितां विश्वकर्मणा","Halting there just for a while and surveying the ten cardinal points, Rama saw the
city of Lanka, which was beautifully constructed by Visvakarma, the divine architect on the top of
Trikuta Mountain with nice arrangements and ravishing with enchanting groves."
14297,Yuddha,40,६-४०-३,तस्यां गोपुरशृङ्गस्थं राक्षसेन्द्रं दुरासदम्,"There above a gateway, stood the invincible Ravana the lord of demons, who was being
fanned with white whisks on both sides, was graced with a triumphal parasol, was smeared with red
sandal paste, adorned with scarlet ornaments, attired in raiment embroidered in gold, resembling a
dark cloud, who bore on his breast scars of wounds inflicted on him by Airavata (the elephant who
carries Indra the Lord of celestials, on his back) with his tusks, wrapped in a cloak of red colour
resembling the colour of hare's blood and looked like a mass of clouds in the sky enveloped with
sunshine at sunset."
14298,Yuddha,40,६-४०-७,"पश्यतां वानरेन्द्राणाम् राघवस्यापि पश्यतः |
दर्शनाद्राक्षसेन्द्रस्य सुग्रीवः सहसोत्थितः","On seeing Ravana, Sugreeva got up all at once, while Rama and the chiefs of the army
of monkeys were looking on."
14299,Yuddha,40,६-४०-८,"क्रोधवेगेन सं युक्तः सत्त्वेन च बलेन च |
अचलाग्रादथोत्थाय पुप्लुवे गोपुरस्थले","Gathering up his strength and courage, Sugreeva, in an impulse of fury, bounded from
the summit of the mountain and then sprang to the top of the gate (where Ravana was)."
14300,Yuddha,40,६-४०-९,"स्थित्वा मुहूर्तं सम्प्रेक्ष्य निर्भयेनान्तरात्मना |
तृणीकृत्य च तद्रक्षः सोऽब्रवीत्परुषं वचः","For a moment, he paused and then with a fearless soul, he saw that demon, whom he
regarded as a mere straw and thereafter spoke the following words harshly:"
14301,Yuddha,40,६-४०-१०,"लोकनाथस्य रामस्य सखा दासोऽस्मि राक्षस |
न मया मोक्यसे.द्य त्वं पार्थिवेन्द्रस्य तेजसा","""O, demon! I am a friend and a servant of Rama, the Lord of the world. You will not
be spared by me today, by the inspiring grace of Rama."""
14302,Yuddha,40,६-४०-११,"इत्युक्त्वा सहसोत्पत्य प्लुप्लुवे तस्य चोपरि |
आकृष्य मुकुटं चित्रं पातयामास तद्भुवि","Thus speaking, Sugreeva jumped up all at once, bounced over on ravana, pulled his
brightly coloured crown from his head and threw it away on the ground."
14303,Yuddha,40,६-४०-१२,"समीक्स्य तूर्णमायान्तं बभाषे तं निशाचरः |
सुग्रीवस्त्वं परोक्षे मे हीनग्रीवो भविष्यसि","Seeing Sugreeva about to rush upon him again, Ravana spoke as follows: ""You were
Sugreeva (one who has a handsome neck), when your were not present before my eyes. But now, you
will now become Hinagriva bereft of your neck."""
14304,Yuddha,40,६-४०-१३,"इत्युक्त्वोत्थाय तं क्षिप्रं बाहुभ्यामाक्षिपत्तले |
कन्दुवत्स समुत्थाय बाहुभ्यामाक्षिपद्धरिः","Speaking thus, Ravana raised up and quickly flung Sugreeva to the ground with both
his arms. Bouncing like a ball, Sugreeva flung back his adversary with his arms."
14305,Yuddha,40,६-४०-१४,"परस्परं स्वेदविदिग्धगात्रौ |
परस्परम् शोणितरक्तदेहौ |
परस्परं श्लिष्टनिरुद्धचेष्टौ |
परस्परं शाल्मलिकिंशुकाविव","Ravana and Sugreeva of great strength carried on a duel which was unbearable, with
perspiration broke out on their limbs, with their bodies red with blood, each clung to other other
paralyzing his opponent's movements resembling silk-cotton and Kimshuka trees, followed by blows of
fists, slaps of hands blows of elbows and blows of fingers on each other."
14306,Yuddha,40,६-४०-१६,"कृत्वा नियुद्धं भृशमुग्रवेगौ |
कालं चिरं गोपुरवेदिमध्ये |
उत्क्षिप्य चोत्क्षिप्य विनम्य देहौ |
पादक्रमाद्गोपुरवेदिलग्नौ","Having wrestled for a long time in the center of the flat floor of the gate way,
each in turn repeatedly lifting their bodies and bending their feet in a particular way, the two
highly swift combatants remained in that flat roof of the gate way."
14307,Yuddha,40,६-४०-१७,"अन्योन्यमापीड्य विलग्नदेहौ |
तौ पेतुतुः पालनिखातमध्ये |
उत्पेततुर्भूमितलम् स्पृशन्तौ |
स्थित्वा मुहूर्तं त्वभिनिःश्वसन्तौ","Crushing one another and their bodies clung together, they both dropped down between
the defensive walls and the moat. They would leap up again, seizing each other from the ground,
after pausing an instant to regain their breath."
14308,Yuddha,40,६-४०-१८,"आलिङ्ग्य चालिङ्ग़्य च बाहुयोक्त्रैः |
संयोजयामासतुराहवे तौ |
सम्रम्भशिक्षाबलसम्प्रयुक्तौ |
सुचेरतुः सम्प्रति युद्धमार्गे","With arms interlaced like with ropes joined together, they remained locked together
in the struggle. Both of them, who had received training in wrestling and fully endowed with night,
were now moving to and fro in the arena."
14309,Yuddha,40,६-४०-१९,"शार्दूलसिंहविव जातदंष्ट्रौ |
गजेन्द्रपोताविव संप्रयुक्तौ |
संहत्य संवेद्य च तौ कराभ्यां |
तऊ पेतुतुर्वै युगपद्धरायाम्","The two heroes, who resembled a tiger and a a lion having their tusks growing or two
young lordly elephants encountening in a hostile manner, with arms interlaced and having duly tried
their strength, fell on the ground together."
14310,Yuddha,40,६-४०-२०,"उद्यम्य चान्योन्यमधिक्षिपन्तौ |
संचक्रमाते बहु युद्धमार्गे |
व्यायामशिक्षाबलसंप्रयुक्तौ |
क्लमं न तौ जग्मतुराशु वीरौ","Thereafter rising, those two heroes hurled themselves on each other, circling around
the arena again and again, like skilled and mighty wrestlers, nor were they easily fatigued."
14311,Yuddha,40,६-४०-२१,"बाहुत्तमैर्वारणवारणाभै |
र्निवारयन्तौ परवारणाभौ|
चिरेण कालेन भृशं प्रयुद्धौ |
संचेरतुर्मण्डलमार्गमाशु","Like unto great tuskers with their enormous arms resembling the trunks, those two
warriors were keeping back each other, fought vehemently for a long time and moved speedily in a
circular arena."
14312,Yuddha,40,६-४०-२२,"तौ परस्पर मासाद्य यत्तावन्योन्यसूदने |
मार्जाराविव भक्षार्थेऽवतस्थाते मुहुर्मुहुः","Approaching each other like tow wild cats fighting over a piece of meat trying to
kill each other, they stood growling again and again."
14313,Yuddha,40,६-४०-२३,"मण्डलानि विचित्राणि स्थानानि विविधानि च |
गोमूत्रकाणि चित्राणि गतप्रत्यागतानि च","The two warriors, Sugreeva and Ravana, who were skilled in wrestling, excuted
innumerable and myraid evolutions, taking up diverse postures, moving in a curved line like an ox's
urine, coming and going, stepping side ways, having a retrograde motion to avoid blows, turning
about abandoning the attack, dashing towards each other, leaping, standing firm and erect,
retreated, turned sideways, rushed in a bent posture, ran lifting their foot to kick the opponent
and by letting go or stealing away."
14314,Yuddha,40,६-४०-२७,"एतस्मिन्नन्तरे रक्षो मायाबलमथात्मनः |
आरब्दुमुपसम् पेदे ज्ञात्वा तम् वानराधिपः","Meanwhile, Ravana decided to common using his magic power. Knowing it, Sugreeva flew
into the sky triumphantly shaking off all fatigue, while Ravana, baffled by Sugreeva stood
confounded there alone."
14315,Yuddha,40,६-४०-२९,"अथ हरिवरनाथः प्राप्तसंग्रामकीर्ति |
र्निशिचरपतिमाजौ योजयित्वा श्रमेण |
गगनमतिविशालं लङ्घयित्वार्कसूम |
र्हरिगणबलमध्ये रामपार्श्वं जगाम्","Thus, the Lord of the monkeys, acquiring fame as a warrior, reducing Ravana to
exhaustion, ascended into the infinite sky and the offspring of the Sun then went to the side of
Rama, who as in the middle of the mokye-troops."
14316,Yuddha,40,६-४०-३०,"स इति सवितृसूनुस्तत्र तत्कर्म कृत्वा |
पवनगतिरनीकं प्राविशत्संप्रहृष्टः |
रघुवरनृपसूनोद्वर्धयन् युद्धहर्षं |
तरुमृगगणमुख्यैः पूज्यमानो हरीन्द्रः","That Sugreeva, the offspring of the Sun, who was endowed with a speed of the wind,
having accomplished that feat there, increasing the military zeal of the foremost of Raghu dynasty,
honoured by the monkey leaders and delighted, rejoined the army."
14317,Yuddha,41,६-४१-१,"अथ तस्मिन् निमित्तानि दृष्ट्वा लक्ष्मण पूर्वजः |
सुग्रीवम् सम्परिष्वज्य रामो वचनमब्रवीत्","Seeing the marks of conflict on the person of Sugreeva, Rama the elder brother of Lakshmana 
after embracing Sugreeva spoke these words."
14318,Yuddha,41,६-४१-२,"असंमन्त्य्र मया सार्थम् तदिदम् साहसं कृतम् |
एवम् साहसयुक्तानि न कुर्वन्ति जनेश्वराः","""Without consulting me closely, such a reckless act has been done by you, such a rashness 
is not seemly in a king."""
14319,Yuddha,41,६-४१-३,"संशये स्थाप्य माम् चेदम् बलम् चेमम् विभीषनम् |
कष्टं कृतमिदं वीर साहसं साहसप्रिय","""O, warrior longing for acts of daring! This wrong and reckless act has been done by 
you, causing me, this army and Vibhishana great anxiety."""
14320,Yuddha,41,६-४१-४,"इदानीं मा कृथा वीर एवम् विधमरिंदम |
त्वयि किंचित्समापन्ने किम् कार्यम् सीतया मम","""O, warrior! O, vanquisher of foes! Do not act thus in future. O, the mighty armed! O, 
annihilator of enemies! If you have come by some misfortune, I would have had nothing to do with Seetha, 
Bharata, Lakshmana or still younger Shatrughna or even with my own person."""
14321,Yuddha,41,६-४१-६,"त्वयि चानागते पूर्वमिति मे निश्चिता मतिः |
जानतश्चापि ते वीर्यम् महेन्द्रवरुणोपनु","""O, monkey of great strength, equal to Indra the god of celestials and Varuna the king 
of universe! If you have not returned, though I am conversant with your valour, this was my pre-determined 
resolve that having killed Ravana in fight with his sons forces and chariots, I should have installed 
Vibhishana as king of Lanka, placing the kingdom of Ayodhya in the hands of Bharata and renounced my 
life."""
14322,Yuddha,41,६-४१-८,तमेवम्वादिनं रामं सुग्रीवः प्रत्यभाषत,"Hearing Rama's words, Sugreeva replied as follows: ""O, brave Rama! Seeing Ravana who 
had taken away your consort and being conscious of my own strength, how can I act otherwise?"""
